# Time	Cd	Cl	Cm
3254	-3.26683e-06	2.59405e-09	-0
3255	-3.26683e-06	2.60213e-09	-0
3256	-3.26683e-06	2.6029e-09	-0
3257	-3.26683e-06	2.59874e-09	-0
3258	-3.26683e-06	2.5902e-09	-0
3259	-3.26683e-06	2.58159e-09	-0
3260	-3.26683e-06	2.57971e-09	-0
3261	-3.26683e-06	2.58004e-09	-0
3262	-3.26683e-06	2.58764e-09	-0
3263	-3.26683e-06	2.59467e-09	-0
3264	-3.26683e-06	2.59965e-09	-0
3265	-3.26683e-06	2.59883e-09	-0
3266	-3.26683e-06	2.59184e-09	-0
3267	-3.26683e-06	2.5812e-09	-0
3268	-3.26683e-06	2.57428e-09	-0
3269	-3.26683e-06	2.57327e-09	-0
3270	-3.26683e-06	2.57722e-09	-0
3271	-3.26683e-06	2.58718e-09	-0
3272	-3.26683e-06	2.59595e-09	-0
3273	-3.26683e-06	2.59666e-09	-0
3274	-3.26682e-06	2.59225e-09	-0
3275	-3.26682e-06	2.57964e-09	-0
3276	-3.26682e-06	2.57087e-09	-0
3277	-3.26682e-06	2.56785e-09	-0
3278	-3.26682e-06	2.57057e-09	-0
3279	-3.26682e-06	2.57924e-09	-0
3280	-3.26682e-06	2.59059e-09	-0
3281	-3.26683e-06	2.59767e-09	-0
3282	-3.26683e-06	2.59663e-09	-0
3283	-3.26682e-06	2.58758e-09	-0
3284	-3.26682e-06	2.57484e-09	-0
3285	-3.26682e-06	2.56607e-09	-0
3286	-3.26682e-06	2.56332e-09	-0
3287	-3.26682e-06	2.567e-09	-0
3288	-3.26682e-06	2.57568e-09	-0
3289	-3.26682e-06	2.58378e-09	-0
3290	-3.26682e-06	2.58448e-09	-0
3291	-3.26682e-06	2.58053e-09	-0
3292	-3.26682e-06	2.57231e-09	-0
3293	-3.26682e-06	2.5655e-09	-0
3294	-3.26682e-06	2.56409e-09	-0
3295	-3.26682e-06	2.56735e-09	-0
3296	-3.26682e-06	2.57588e-09	-0
3297	-3.26682e-06	2.58431e-09	-0
3298	-3.26682e-06	2.58552e-09	-0
3299	-3.26682e-06	2.58445e-09	-0
3300	-3.26682e-06	2.57614e-09	-0
3301	-3.26682e-06	2.56591e-09	-0
3302	-3.26682e-06	2.55966e-09	-0
3303	-3.26682e-06	2.55919e-09	-0
3304	-3.26682e-06	2.56387e-09	-0
3305	-3.26682e-06	2.57343e-09	-0
3306	-3.26682e-06	2.57954e-09	-0
3307	-3.26682e-06	2.57994e-09	-0
3308	-3.26682e-06	2.57507e-09	-0
3309	-3.26682e-06	2.56557e-09	-0
3310	-3.26681e-06	2.56013e-09	-0
3311	-3.26682e-06	2.55847e-09	-0
3312	-3.26681e-06	2.56192e-09	-0
3313	-3.26681e-06	2.56927e-09	-0
3314	-3.26681e-06	2.57498e-09	-0
3315	-3.26681e-06	2.57579e-09	-0
3316	-3.26681e-06	2.57311e-09	-0
3317	-3.26681e-06	2.56538e-09	-0
3318	-3.26681e-06	2.56262e-09	-0
3319	-3.26681e-06	2.56012e-09	-0
3320	-3.26682e-06	2.5568e-09	-0
3321	-3.26681e-06	2.56119e-09	-0
3322	-3.26681e-06	2.56847e-09	-0
3323	-3.26681e-06	2.57213e-09	-0
3324	-3.26681e-06	2.57168e-09	-0
3325	-3.26681e-06	2.56519e-09	-0
3326	-3.26681e-06	2.55511e-09	-0
3327	-3.26681e-06	2.54756e-09	-0
3328	-3.26681e-06	2.54672e-09	-0
3329	-3.26681e-06	2.55525e-09	-0
3330	-3.26681e-06	2.56364e-09	-0
3331	-3.26681e-06	2.57363e-09	-0
3332	-3.26681e-06	2.57459e-09	-0
3333	-3.26681e-06	2.57122e-09	-0
3334	-3.26681e-06	2.55924e-09	-0
3335	-3.26681e-06	2.55023e-09	-0
3336	-3.26681e-06	2.54806e-09	-0
3337	-3.26681e-06	2.54796e-09	-0
3338	-3.26681e-06	2.55486e-09	-0
3339	-3.26681e-06	2.56361e-09	-0
3340	-3.26681e-06	2.56848e-09	-0
3341	-3.26681e-06	2.5681e-09	-0
3342	-3.26681e-06	2.56231e-09	-0
3343	-3.26681e-06	2.55386e-09	-0
3344	-3.26681e-06	2.54698e-09	-0
3345	-3.26681e-06	2.54589e-09	-0
3346	-3.26681e-06	2.55044e-09	-0
3347	-3.26681e-06	2.55957e-09	-0
3348	-3.26681e-06	2.56641e-09	-0
3349	-3.26681e-06	2.56706e-09	-0
3350	-3.26681e-06	2.56324e-09	-0
3351	-3.26681e-06	2.55453e-09	-0
3352	-3.26681e-06	2.54617e-09	-0
3353	-3.26681e-06	2.54409e-09	-0
3354	-3.26681e-06	2.54566e-09	-0
3355	-3.26681e-06	2.55237e-09	-0
3356	-3.26681e-06	2.56131e-09	-0
3357	-3.26681e-06	2.56479e-09	-0
3358	-3.26681e-06	2.56415e-09	-0
3359	-3.26681e-06	2.5566e-09	-0
3360	-3.26681e-06	2.54576e-09	-0
3361	-3.2668e-06	2.53952e-09	-0
3362	-3.2668e-06	2.53874e-09	-0
3363	-3.26681e-06	2.54368e-09	-0
3364	-3.26681e-06	2.55475e-09	-0
3365	-3.2668e-06	2.56174e-09	-0
3366	-3.26681e-06	2.56241e-09	-0
3367	-3.2668e-06	2.55866e-09	-0
3368	-3.2668e-06	2.55062e-09	-0
3369	-3.2668e-06	2.54383e-09	-0
3370	-3.26681e-06	2.54223e-09	-0
3371	-3.2668e-06	2.54452e-09	-0
3372	-3.2668e-06	2.55166e-09	-0
3373	-3.2668e-06	2.55585e-09	-0
3374	-3.2668e-06	2.55721e-09	-0
3375	-3.2668e-06	2.55777e-09	-0
3376	-3.2668e-06	2.55178e-09	-0
3377	-3.2668e-06	2.54354e-09	-0
3378	-3.2668e-06	2.53934e-09	-0
3379	-3.2668e-06	2.54007e-09	-0
3380	-3.26681e-06	2.54605e-09	-0
3381	-3.2668e-06	2.55504e-09	-0
3382	-3.2668e-06	2.56094e-09	-0
3383	-3.26681e-06	2.56118e-09	-0
3384	-3.2668e-06	2.55633e-09	-0
3385	-3.2668e-06	2.54707e-09	-0
3386	-3.2668e-06	2.53971e-09	-0
3387	-3.2668e-06	2.53822e-09	-0
3388	-3.2668e-06	2.54083e-09	-0
3389	-3.2668e-06	2.5484e-09	-0
3390	-3.2668e-06	2.55682e-09	-0
3391	-3.2668e-06	2.55788e-09	-0
3392	-3.2668e-06	2.55568e-09	-0
3393	-3.2668e-06	2.54861e-09	-0
3394	-3.2668e-06	2.54282e-09	-0
3395	-3.2668e-06	2.54054e-09	-0
3396	-3.2668e-06	2.54057e-09	-0
3397	-3.2668e-06	2.54564e-09	-0
3398	-3.2668e-06	2.55333e-09	-0
3399	-3.2668e-06	2.55909e-09	-0
3400	-3.2668e-06	2.55873e-09	-0
3401	-3.2668e-06	2.55253e-09	-0
3402	-3.2668e-06	2.54249e-09	-0
3403	-3.2668e-06	2.53545e-09	-0
3404	-3.2668e-06	2.53429e-09	-0
3405	-3.2668e-06	2.53791e-09	-0
3406	-3.2668e-06	2.54802e-09	-0
3407	-3.2668e-06	2.55555e-09	-0
3408	-3.2668e-06	2.55668e-09	-0
3409	-3.2668e-06	2.55473e-09	-0
3410	-3.2668e-06	2.54815e-09	-0
3411	-3.2668e-06	2.54535e-09	-0
3412	-3.2668e-06	2.54336e-09	-0
3413	-3.2668e-06	2.54152e-09	-0
3414	-3.2668e-06	2.54633e-09	-0
3415	-3.2668e-06	2.55304e-09	-0
3416	-3.2668e-06	2.55602e-09	-0
3417	-3.2668e-06	2.55448e-09	-0
3418	-3.2668e-06	2.54826e-09	-0
3419	-3.2668e-06	2.53935e-09	-0
3420	-3.2668e-06	2.53359e-09	-0
3421	-3.2668e-06	2.53317e-09	-0
3422	-3.2668e-06	2.5433e-09	-0
3423	-3.2668e-06	2.55394e-09	-0
3424	-3.2668e-06	2.56035e-09	-0
3425	-3.2668e-06	2.56174e-09	-0
3426	-3.2668e-06	2.55728e-09	-0
3427	-3.2668e-06	2.54847e-09	-0
3428	-3.2668e-06	2.53966e-09	-0
3429	-3.2668e-06	2.5375e-09	-0
3430	-3.2668e-06	2.53665e-09	-0
3431	-3.2668e-06	2.54272e-09	-0
3432	-3.2668e-06	2.55154e-09	-0
3433	-3.2668e-06	2.55543e-09	-0
3434	-3.2668e-06	2.55483e-09	-0
3435	-3.2668e-06	2.54927e-09	-0
3436	-3.2668e-06	2.5413e-09	-0
3437	-3.2668e-06	2.53745e-09	-0
3438	-3.2668e-06	2.53778e-09	-0
3439	-3.2668e-06	2.54337e-09	-0
3440	-3.2668e-06	2.55112e-09	-0
3441	-3.2668e-06	2.55812e-09	-0
3442	-3.2668e-06	2.55891e-09	-0
3443	-3.2668e-06	2.55617e-09	-0
3444	-3.2668e-06	2.5493e-09	-0
3445	-3.2668e-06	2.54656e-09	-0
3446	-3.2668e-06	2.54477e-09	-0
3447	-3.2668e-06	2.54577e-09	-0
3448	-3.2668e-06	2.55083e-09	-0
3449	-3.2668e-06	2.55647e-09	-0
3450	-3.2668e-06	2.55701e-09	-0
3451	-3.2668e-06	2.5553e-09	-0
3452	-3.2668e-06	2.54841e-09	-0
3453	-3.2668e-06	2.53918e-09	-0
3454	-3.2668e-06	2.53547e-09	-0
3455	-3.2668e-06	2.53699e-09	-0
3456	-3.2668e-06	2.54454e-09	-0
3457	-3.2668e-06	2.55485e-09	-0
3458	-3.2668e-06	2.56186e-09	-0
3459	-3.2668e-06	2.56268e-09	-0
3460	-3.2668e-06	2.55946e-09	-0
3461	-3.2668e-06	2.55219e-09	-0
3462	-3.2668e-06	2.5464e-09	-0
3463	-3.2668e-06	2.54503e-09	-0
3464	-3.2668e-06	2.54713e-09	-0
3465	-3.2668e-06	2.55353e-09	-0
3466	-3.2668e-06	2.55771e-09	-0
3467	-3.2668e-06	2.55869e-09	-0
3468	-3.2668e-06	2.55839e-09	-0
3469	-3.2668e-06	2.55279e-09	-0
3470	-3.2668e-06	2.54242e-09	-0
3471	-3.2668e-06	2.54126e-09	-0
3472	-3.2668e-06	2.54438e-09	-0
3473	-3.2668e-06	2.55173e-09	-0
3474	-3.2668e-06	2.56158e-09	-0
3475	-3.2668e-06	2.56756e-09	-0
3476	-3.2668e-06	2.56841e-09	-0
3477	-3.2668e-06	2.56405e-09	-0
3478	-3.2668e-06	2.55594e-09	-0
3479	-3.2668e-06	2.54972e-09	-0
3480	-3.2668e-06	2.54861e-09	-0
3481	-3.2668e-06	2.55018e-09	-0
3482	-3.2668e-06	2.55698e-09	-0
3483	-3.2668e-06	2.56413e-09	-0
3484	-3.2668e-06	2.56496e-09	-0
3485	-3.2668e-06	2.56287e-09	-0
3486	-3.2668e-06	2.55657e-09	-0
3487	-3.2668e-06	2.54725e-09	-0
3488	-3.2668e-06	2.54694e-09	-0
3489	-3.2668e-06	2.55336e-09	-0
3490	-3.2668e-06	2.56319e-09	-0
3491	-3.2668e-06	2.5686e-09	-0
3492	-3.2668e-06	2.56029e-09	-0
3493	-3.2668e-06	2.55707e-09	-0
3494	-3.2668e-06	2.56041e-09	-0
3495	-3.2668e-06	2.56634e-09	-0
3496	-3.2668e-06	2.56938e-09	-0
3497	-3.2668e-06	2.56677e-09	-0
3498	-3.2668e-06	2.56089e-09	-0
3499	-3.2668e-06	2.55753e-09	-0
3500	-3.2668e-06	2.55608e-09	-0
3501	-3.2668e-06	2.55875e-09	-0
3502	-3.2668e-06	2.56421e-09	-0
3503	-3.2668e-06	2.56894e-09	-0
3504	-3.2668e-06	2.57016e-09	-0
3505	-3.2668e-06	2.56805e-09	-0
3506	-3.2668e-06	2.56492e-09	-0
3507	-3.2668e-06	2.56292e-09	-0
3508	-3.2668e-06	2.56326e-09	-0
3509	-3.2668e-06	2.56521e-09	-0
3510	-3.2668e-06	2.56731e-09	-0
3511	-3.2668e-06	2.56871e-09	-0
3512	-3.2668e-06	2.56943e-09	-0
3513	-3.26681e-06	2.56987e-09	-0
3514	-3.26681e-06	2.5702e-09	-0
3515	-3.26681e-06	2.57026e-09	-0
3516	-3.26681e-06	2.57008e-09	-0
3517	-3.26681e-06	2.57007e-09	-0
3518	-3.26681e-06	2.57052e-09	-0
3519	-3.26681e-06	2.57138e-09	-0
3520	-3.26681e-06	2.57241e-09	-0
3521	-3.26681e-06	2.57339e-09	-0
3522	-3.26681e-06	2.57409e-09	-0
3523	-3.26681e-06	2.57453e-09	-0
3524	-3.26681e-06	2.57494e-09	-0
3525	-3.26681e-06	2.5754e-09	-0
3526	-3.26681e-06	2.57583e-09	-0
3527	-3.26681e-06	2.57624e-09	-0
3528	-3.26681e-06	2.57677e-09	-0
3529	-3.26681e-06	2.57747e-09	-0
3530	-3.26681e-06	2.57829e-09	-0
3531	-3.26681e-06	2.57919e-09	-0
3532	-3.26681e-06	2.58001e-09	-0
3533	-3.26681e-06	2.5806e-09	-0
3534	-3.26681e-06	2.58099e-09	-0
3535	-3.26681e-06	2.58134e-09	-0
3536	-3.26681e-06	2.58182e-09	-0
3537	-3.26681e-06	2.58252e-09	-0
3538	-3.26681e-06	2.58333e-09	-0
3539	-3.26681e-06	2.58412e-09	-0
3540	-3.26681e-06	2.58479e-09	-0
3541	-3.26681e-06	2.58537e-09	-0
3542	-3.26681e-06	2.58594e-09	-0
3543	-3.26681e-06	2.58655e-09	-0
3544	-3.26681e-06	2.5872e-09	-0
3545	-3.26681e-06	2.58786e-09	-0
3546	-3.26681e-06	2.58847e-09	-0
3547	-3.26681e-06	2.58906e-09	-0
3548	-3.26681e-06	2.58967e-09	-0
3549	-3.26681e-06	2.5903e-09	-0
3550	-3.26681e-06	2.59096e-09	-0
3551	-3.26681e-06	2.59161e-09	-0
3552	-3.26681e-06	2.59222e-09	-0
3553	-3.26681e-06	2.59279e-09	-0
3554	-3.26681e-06	2.59335e-09	-0
3555	-3.26681e-06	2.59394e-09	-0
3556	-3.26681e-06	2.59455e-09	-0
3557	-3.26681e-06	2.59517e-09	-0
3558	-3.26681e-06	2.59579e-09	-0
3559	-3.26681e-06	2.59639e-09	-0
3560	-3.26681e-06	2.59698e-09	-0
3561	-3.26681e-06	2.59755e-09	-0
3562	-3.26681e-06	2.59811e-09	-0
3563	-3.26681e-06	2.59869e-09	-0
3564	-3.26681e-06	2.59926e-09	-0
3565	-3.26681e-06	2.59984e-09	-0
3566	-3.26681e-06	2.60042e-09	-0
3567	-3.26681e-06	2.60101e-09	-0
3568	-3.26681e-06	2.60159e-09	-0
3569	-3.26681e-06	2.60218e-09	-0
3570	-3.26681e-06	2.60276e-09	-0
3571	-3.26681e-06	2.60334e-09	-0
3572	-3.26681e-06	2.60393e-09	-0
3573	-3.26681e-06	2.60453e-09	-0
3574	-3.26681e-06	2.60513e-09	-0
3575	-3.26681e-06	2.60575e-09	-0
3576	-3.26681e-06	2.60637e-09	-0
3577	-3.26681e-06	2.60699e-09	-0
3578	-3.26681e-06	2.60763e-09	-0
3579	-3.26681e-06	2.60827e-09	-0
3580	-3.26681e-06	2.60892e-09	-0
3581	-3.26681e-06	2.60957e-09	-0
3582	-3.26681e-06	2.61024e-09	-0
3583	-3.26681e-06	2.61092e-09	-0
3584	-3.26681e-06	2.61161e-09	-0
3585	-3.26681e-06	2.61232e-09	-0
3586	-3.26681e-06	2.61303e-09	-0
3587	-3.26681e-06	2.61375e-09	-0
3588	-3.26681e-06	2.61449e-09	-0
3589	-3.26681e-06	2.61523e-09	-0
3590	-3.26681e-06	2.61599e-09	-0
3591	-3.26681e-06	2.61676e-09	-0
3592	-3.26681e-06	2.61754e-09	-0
3593	-3.26681e-06	2.61833e-09	-0
3594	-3.26681e-06	2.61913e-09	-0
3595	-3.26681e-06	2.61995e-09	-0
3596	-3.26681e-06	2.62077e-09	-0
3597	-3.26681e-06	2.62161e-09	-0
3598	-3.26681e-06	2.62246e-09	-0
3599	-3.26681e-06	2.62331e-09	-0
3600	-3.26681e-06	2.62418e-09	-0
3601	-3.26681e-06	2.62505e-09	-0
3602	-3.26681e-06	2.62594e-09	-0
3603	-3.26681e-06	2.62683e-09	-0
3604	-3.26681e-06	2.62773e-09	-0
3605	-3.26681e-06	2.62864e-09	-0
3606	-3.26681e-06	2.62956e-09	-0
3607	-3.26681e-06	2.63048e-09	-0
3608	-3.26681e-06	2.63141e-09	-0
3609	-3.26681e-06	2.63234e-09	-0
3610	-3.26681e-06	2.63328e-09	-0
3611	-3.26681e-06	2.63423e-09	-0
3612	-3.26681e-06	2.63518e-09	-0
3613	-3.26681e-06	2.63613e-09	-0
3614	-3.26681e-06	2.63708e-09	-0
3615	-3.26681e-06	2.63804e-09	-0
3616	-3.26681e-06	2.63899e-09	-0
3617	-3.26681e-06	2.63995e-09	-0
3618	-3.26681e-06	2.64091e-09	-0
3619	-3.26681e-06	2.64187e-09	-0
3620	-3.26681e-06	2.64283e-09	-0
3621	-3.26681e-06	2.64379e-09	-0
3622	-3.26681e-06	2.64475e-09	-0
3623	-3.26681e-06	2.6457e-09	-0
3624	-3.26681e-06	2.64665e-09	-0
3625	-3.26681e-06	2.64766e-09	-0
3626	-3.26681e-06	2.64854e-09	-0
3627	-3.26681e-06	2.64949e-09	-0
3628	-3.26681e-06	2.65041e-09	-0
3629	-3.26681e-06	2.65133e-09	-0
3630	-3.26681e-06	2.6523e-09	-0
3631	-3.26681e-06	2.65319e-09	-0
3632	-3.26681e-06	2.65413e-09	-0
3633	-3.26681e-06	2.65517e-09	-0
3634	-3.26681e-06	2.65609e-09	-0
3635	-3.26681e-06	2.65703e-09	-0
3636	-3.26681e-06	2.65789e-09	-0
3637	-3.26681e-06	2.65882e-09	-0
3638	-3.26681e-06	2.65973e-09	-0
3639	-3.26681e-06	2.66064e-09	-0
3640	-3.26681e-06	2.66152e-09	-0
3641	-3.26681e-06	2.66247e-09	-0
3642	-3.26681e-06	2.66337e-09	-0
3643	-3.26681e-06	2.66433e-09	-0
3644	-3.26681e-06	2.66523e-09	-0
3645	-3.26681e-06	2.66617e-09	-0
3646	-3.26681e-06	2.66703e-09	-0
3647	-3.26681e-06	2.66793e-09	-0
3648	-3.26681e-06	2.66881e-09	-0
3649	-3.26681e-06	2.66978e-09	-0
3650	-3.26681e-06	2.6707e-09	-0
3651	-3.26681e-06	2.67164e-09	-0
3652	-3.26681e-06	2.67254e-09	-0
3653	-3.26681e-06	2.6735e-09	-0
3654	-3.26681e-06	2.6744e-09	-0
3655	-3.26681e-06	2.67534e-09	-0
3656	-3.26681e-06	2.67626e-09	-0
3657	-3.26681e-06	2.67724e-09	-0
3658	-3.26681e-06	2.67817e-09	-0
3659	-3.26681e-06	2.67914e-09	-0
3660	-3.26681e-06	2.68008e-09	-0
3661	-3.26681e-06	2.68109e-09	-0
3662	-3.26681e-06	2.68204e-09	-0
3663	-3.26681e-06	2.68303e-09	-0
3664	-3.26681e-06	2.68399e-09	-0
3665	-3.26681e-06	2.68502e-09	-0
3666	-3.26681e-06	2.686e-09	-0
3667	-3.26681e-06	2.68703e-09	-0
3668	-3.26681e-06	2.68802e-09	-0
3669	-3.26681e-06	2.68908e-09	-0
3670	-3.26681e-06	2.69009e-09	-0
3671	-3.26681e-06	2.69114e-09	-0
3672	-3.26681e-06	2.69217e-09	-0
3673	-3.26681e-06	2.69326e-09	-0
3674	-3.26681e-06	2.6943e-09	-0
3675	-3.26681e-06	2.69538e-09	-0
3676	-3.26681e-06	2.69644e-09	-0
3677	-3.26681e-06	2.69756e-09	-0
3678	-3.26681e-06	2.69863e-09	-0
3679	-3.26681e-06	2.69974e-09	-0
3680	-3.26681e-06	2.70083e-09	-0
3681	-3.26681e-06	2.70197e-09	-0
3682	-3.26681e-06	2.70307e-09	-0
3683	-3.26681e-06	2.70421e-09	-0
3684	-3.26681e-06	2.70532e-09	-0
3685	-3.26681e-06	2.70649e-09	-0
3686	-3.26681e-06	2.70761e-09	-0
3687	-3.26681e-06	2.70877e-09	-0
3688	-3.26681e-06	2.70991e-09	-0
3689	-3.26681e-06	2.7111e-09	-0
3690	-3.26681e-06	2.71224e-09	-0
3691	-3.26681e-06	2.71342e-09	-0
3692	-3.26681e-06	2.71457e-09	-0
3693	-3.26681e-06	2.71578e-09	-0
3694	-3.26681e-06	2.71694e-09	-0
3695	-3.26681e-06	2.71814e-09	-0
3696	-3.26681e-06	2.71931e-09	-0
3697	-3.26681e-06	2.72053e-09	-0
3698	-3.26681e-06	2.7217e-09	-0
3699	-3.26681e-06	2.7229e-09	-0
3700	-3.26681e-06	2.72408e-09	-0
3701	-3.26681e-06	2.72531e-09	-0
3702	-3.26681e-06	2.72649e-09	-0
3703	-3.26681e-06	2.7277e-09	-0
3704	-3.26681e-06	2.72889e-09	-0
3705	-3.26681e-06	2.73012e-09	-0
3706	-3.26681e-06	2.73131e-09	-0
3707	-3.26681e-06	2.73253e-09	-0
3708	-3.26681e-06	2.73372e-09	-0
3709	-3.26681e-06	2.73496e-09	-0
3710	-3.26681e-06	2.73615e-09	-0
3711	-3.26681e-06	2.73737e-09	-0
3712	-3.26681e-06	2.73856e-09	-0
3713	-3.26681e-06	2.7398e-09	-0
3714	-3.26681e-06	2.74099e-09	-0
3715	-3.26681e-06	2.74221e-09	-0
3716	-3.26681e-06	2.74341e-09	-0
3717	-3.26681e-06	2.74465e-09	-0
3718	-3.26681e-06	2.74584e-09	-0
3719	-3.26681e-06	2.74707e-09	-0
3720	-3.26681e-06	2.74826e-09	-0
3721	-3.26681e-06	2.74951e-09	-0
3722	-3.26681e-06	2.7507e-09	-0
3723	-3.26681e-06	2.75193e-09	-0
3724	-3.26681e-06	2.75312e-09	-0
3725	-3.26681e-06	2.75437e-09	-0
3726	-3.26681e-06	2.75557e-09	-0
3727	-3.26681e-06	2.75679e-09	-0
3728	-3.26681e-06	2.758e-09	-0
3729	-3.26681e-06	2.75924e-09	-0
3730	-3.26681e-06	2.76045e-09	-0
3731	-3.26681e-06	2.76168e-09	-0
3732	-3.26681e-06	2.76288e-09	-0
3733	-3.26681e-06	2.76414e-09	-0
3734	-3.26681e-06	2.76535e-09	-0
3735	-3.26681e-06	2.76659e-09	-0
3736	-3.26681e-06	2.7678e-09	-0
3737	-3.26681e-06	2.76906e-09	-0
3738	-3.26681e-06	2.77028e-09	-0
3739	-3.26681e-06	2.77152e-09	-0
3740	-3.26681e-06	2.77275e-09	-0
3741	-3.26681e-06	2.77402e-09	-0
3742	-3.26681e-06	2.77525e-09	-0
3743	-3.26681e-06	2.7765e-09	-0
3744	-3.26681e-06	2.77774e-09	-0
3745	-3.26681e-06	2.77903e-09	-0
3746	-3.26681e-06	2.78043e-09	-0
3747	-3.26681e-06	2.78161e-09	-0
3748	-3.26681e-06	2.78279e-09	-0
3749	-3.26681e-06	2.78407e-09	-0
3750	-3.26681e-06	2.78537e-09	-0
3751	-3.26681e-06	2.78658e-09	-0
3752	-3.26681e-06	2.78771e-09	-0
3753	-3.26681e-06	2.78899e-09	-0
3754	-3.26681e-06	2.79046e-09	-0
3755	-3.26681e-06	2.79178e-09	-0
3756	-3.26681e-06	2.7932e-09	-0
3757	-3.26681e-06	2.79444e-09	-0
3758	-3.26681e-06	2.79572e-09	-0
3759	-3.26681e-06	2.79693e-09	-0
3760	-3.26681e-06	2.79822e-09	-0
3761	-3.26681e-06	2.79955e-09	-0
3762	-3.26681e-06	2.8009e-09	-0
3763	-3.26681e-06	2.80225e-09	-0
3764	-3.26681e-06	2.80365e-09	-0
3765	-3.26681e-06	2.80491e-09	-0
3766	-3.26681e-06	2.80632e-09	-0
3767	-3.26681e-06	2.80764e-09	-0
3768	-3.26681e-06	2.80898e-09	-0
3769	-3.26681e-06	2.81026e-09	-0
3770	-3.26681e-06	2.8116e-09	-0
3771	-3.26681e-06	2.81298e-09	-0
3772	-3.26681e-06	2.81436e-09	-0
3773	-3.26681e-06	2.81575e-09	-0
3774	-3.26681e-06	2.81718e-09	-0
3775	-3.26681e-06	2.81866e-09	-0
3776	-3.26681e-06	2.81998e-09	-0
3777	-3.26681e-06	2.82122e-09	-0
3778	-3.26681e-06	2.82258e-09	-0
3779	-3.26681e-06	2.82395e-09	-0
3780	-3.26681e-06	2.8254e-09	-0
3781	-3.26681e-06	2.82681e-09	-0
3782	-3.26681e-06	2.82814e-09	-0
3783	-3.26681e-06	2.82942e-09	-0
3784	-3.26681e-06	2.83089e-09	-0
3785	-3.26681e-06	2.83244e-09	-0
3786	-3.26681e-06	2.83386e-09	-0
3787	-3.26681e-06	2.83518e-09	-0
3788	-3.26681e-06	2.83655e-09	-0
3789	-3.26681e-06	2.83793e-09	-0
3790	-3.26681e-06	2.8394e-09	-0
3791	-3.26681e-06	2.84083e-09	-0
3792	-3.26681e-06	2.84216e-09	-0
3793	-3.26681e-06	2.84342e-09	-0
3794	-3.26681e-06	2.84488e-09	-0
3795	-3.26681e-06	2.84646e-09	-0
3796	-3.26681e-06	2.84795e-09	-0
3797	-3.26681e-06	2.84932e-09	-0
3798	-3.26681e-06	2.85072e-09	-0
3799	-3.26681e-06	2.85209e-09	-0
3800	-3.26681e-06	2.85353e-09	-0
3801	-3.26681e-06	2.85495e-09	-0
3802	-3.26681e-06	2.85628e-09	-0
3803	-3.26681e-06	2.85757e-09	-0
3804	-3.26681e-06	2.85905e-09	-0
3805	-3.26681e-06	2.86064e-09	-0
3806	-3.26681e-06	2.86213e-09	-0
3807	-3.26681e-06	2.86358e-09	-0
3808	-3.26681e-06	2.86495e-09	-0
3809	-3.26681e-06	2.86629e-09	-0
3810	-3.26681e-06	2.86764e-09	-0
3811	-3.26681e-06	2.86911e-09	-0
3812	-3.26681e-06	2.87053e-09	-0
3813	-3.26681e-06	2.87194e-09	-0
3814	-3.26681e-06	2.8734e-09	-0
3815	-3.26681e-06	2.87486e-09	-0
3816	-3.26681e-06	2.8763e-09	-0
3817	-3.26681e-06	2.87778e-09	-0
3818	-3.26681e-06	2.87919e-09	-0
3819	-3.26681e-06	2.88055e-09	-0
3820	-3.26681e-06	2.88197e-09	-0
3821	-3.26681e-06	2.88339e-09	-0
3822	-3.26681e-06	2.88484e-09	-0
3823	-3.26681e-06	2.88633e-09	-0
3824	-3.26681e-06	2.88782e-09	-0
3825	-3.26681e-06	2.88921e-09	-0
3826	-3.26681e-06	2.89063e-09	-0
3827	-3.26681e-06	2.89205e-09	-0
3828	-3.26681e-06	2.89353e-09	-0
3829	-3.26681e-06	2.89495e-09	-0
3830	-3.26681e-06	2.8964e-09	-0
3831	-3.26681e-06	2.89784e-09	-0
3832	-3.26681e-06	2.8993e-09	-0
3833	-3.26681e-06	2.90073e-09	-0
3834	-3.26681e-06	2.90221e-09	-0
3835	-3.26681e-06	2.90369e-09	-0
3836	-3.26681e-06	2.90517e-09	-0
3837	-3.26681e-06	2.90658e-09	-0
3838	-3.26681e-06	2.90803e-09	-0
3839	-3.26681e-06	2.90949e-09	-0
3840	-3.26681e-06	2.91098e-09	-0
3841	-3.26681e-06	2.91244e-09	-0
3842	-3.26681e-06	2.91392e-09	-0
3843	-3.26681e-06	2.91539e-09	-0
3844	-3.26681e-06	2.91688e-09	-0
3845	-3.26681e-06	2.91832e-09	-0
3846	-3.26681e-06	2.91981e-09	-0
3847	-3.26681e-06	2.9213e-09	-0
3848	-3.26681e-06	2.92281e-09	-0
3849	-3.26681e-06	2.92426e-09	-0
3850	-3.26681e-06	2.92575e-09	-0
3851	-3.26681e-06	2.92724e-09	-0
3852	-3.26681e-06	2.92876e-09	-0
3853	-3.26681e-06	2.93023e-09	-0
3854	-3.26681e-06	2.93173e-09	-0
3855	-3.26681e-06	2.93323e-09	-0
3856	-3.26681e-06	2.93475e-09	-0
3857	-3.26681e-06	2.93622e-09	-0
3858	-3.26681e-06	2.93773e-09	-0
3859	-3.26681e-06	2.93924e-09	-0
3860	-3.26681e-06	2.94077e-09	-0
3861	-3.26681e-06	2.94225e-09	-0
